query_id,ndcg,n_candidates,n_positives,is_bottom,user_id,restaurant_id,positive_item,cart_size,cart_value
mendeley_o_002112__1,0.6309297535714575,7,1,False,u_02528,r_0414,i_068,1.0,271.35
mendeley_o_002112__2,0.38685280723454163,7,1,True,u_02528,r_0414,i_113,2.0,533.26
mendeley_o_002112__3,0.3333333333333333,7,1,True,u_02528,r_0414,i_016,3.0,790.59
mendeley_o_002113__1,0.43067655807339306,7,1,False,u_04186,r_0302,i_070,1.0,243.575
mendeley_o_002114__1,0.3562071871080222,7,1,True,u_04104,r_0062,i_055,1.0,243.16
mendeley_o_002114__2,0.5,7,1,False,u_04104,r_0062,i_008,2.0,491.47
mendeley_o_002114__3,1.0,7,1,False,u_04104,r_0062,i_083,3.0,719.0
mendeley_o_002114__4,0.6309297535714575,7,1,False,u_04104,r_0062,i_032,4.0,981.965
mendeley_o_002114__5,0.5,7,1,False,u_04104,r_0062,i_068,5.0,1209.4850000000001
mendeley_o_002126__1,0.38685280723454163,7,1,True,u_02686,r_0086,i_024,1.0,254.32
mendeley_o_002126__2,0.43067655807339306,7,1,False,u_02686,r_0086,i_084,2.0,513.4200000000001
mendeley_o_002126__3,1.0,7,1,False,u_02686,r_0086,i_096,3.0,769.925
mendeley_o_002126__4,0.5,7,1,False,u_02686,r_0086,i_097,4.0,1038.565
mendeley_o_002126__5,0.38685280723454163,7,1,True,u_02686,r_0086,i_075,5.0,1278.655
mendeley_o_002134__1,0.5,7,1,False,u_01874,r_0437,i_100,1.0,274.06
mendeley_o_002134__2,0.5,7,1,False,u_01874,r_0437,i_081,2.0,536.8
mendeley_o_002134__3,0.5,7,1,False,u_01874,r_0437,i_065,3.0,783.77
mendeley_o_002134__4,1.0,7,1,False,u_01874,r_0437,i_003,4.0,1032.1100000000001
mendeley_o_002134__5,1.0,7,1,False,u_01874,r_0437,i_019,5.0,1286.43
mendeley_o_002146__1,0.43067655807339306,7,1,False,u_01650,r_0260,i_086,1.0,220.24
mendeley_o_002146__2,0.6309297535714575,7,1,False,u_01650,r_0260,i_021,2.0,463.905
mendeley_o_002146__3,1.0,7,1,False,u_01650,r_0260,i_095,3.0,699.595
mendeley_o_002146__4,0.43067655807339306,7,1,False,u_01650,r_0260,i_023,4.0,956.9350000000001
mendeley_o_002150__1,0.3562071871080222,7,1,True,u_03829,r_0498,i_063,1.0,254.315
mendeley_o_002163__1,0.6309297535714575,7,1,False,u_03523,r_0090,i_031,1.0,256.855
mendeley_o_002163__2,0.38685280723454163,7,1,True,u_03523,r_0090,i_095,2.0,479.66
mendeley_o_002168__1,1.0,7,1,False,u_03650,r_0338,i_041,1.0,265.99
mendeley_o_002169__1,1.0,7,1,False,u_03370,r_0203,i_020,1.0,275.39
mendeley_o_002172__1,0.3562071871080222,7,1,True,u_03190,r_0107,i_067,1.0,257.42
mendeley_o_002172__2,0.6309297535714575,7,1,False,u_03190,r_0107,i_107,2.0,470.36
mendeley_o_002172__3,0.6309297535714575,7,1,False,u_03190,r_0107,i_094,3.0,730.76
mendeley_o_002172__4,0.43067655807339306,7,1,False,u_03190,r_0107,i_113,4.0,996.13
mendeley_o_002177__1,0.43067655807339306,7,1,False,u_00957,r_0010,i_009,1.0,257.33
mendeley_o_002184__1,0.5,7,1,False,u_00095,r_0231,i_037,1.0,256.86
mendeley_o_002184__2,0.3562071871080222,7,1,True,u_00095,r_0231,i_023,2.0,516.9100000000001
mendeley_o_002186__1,0.43067655807339306,7,1,False,u_04031,r_0308,i_097,1.0,218.14
mendeley_o_002186__2,0.3562071871080222,7,1,True,u_04031,r_0308,i_081,2.0,458.23
mendeley_o_002186__3,0.6309297535714575,7,1,False,u_04031,r_0308,i_053,3.0,705.2
mendeley_o_002186__4,0.3333333333333333,7,1,True,u_04031,r_0308,i_045,4.0,926.88
mendeley_o_002203__1,0.3562071871080222,7,1,True,u_01004,r_0253,i_063,1.0,262.76
mendeley_o_002203__2,1.0,7,1,False,u_01004,r_0253,i_085,2.0,525.29
mendeley_o_002203__3,0.3333333333333333,7,1,True,u_01004,r_0253,i_050,3.0,773.4599999999999
mendeley_o_002203__4,1.0,7,1,False,u_01004,r_0253,i_072,4.0,1018.65
mendeley_o_002207__1,0.3333333333333333,7,1,True,u_03457,r_0162,i_018,1.0,262.53
mendeley_o_002207__2,1.0,7,1,False,u_03457,r_0162,i_079,2.0,508.205
mendeley_o_002207__3,0.43067655807339306,7,1,False,u_03457,r_0162,i_080,3.0,761.895
mendeley_o_002213__1,0.5,7,1,False,u_01802,r_0436,i_114,1.0,262.96500000000003
mendeley_o_002213__2,1.0,7,1,False,u_01802,r_0436,i_071,2.0,510.5450000000001
mendeley_o_002213__3,1.0,7,1,False,u_01802,r_0436,i_050,3.0,742.2950000000001
mendeley_o_002213__4,0.3333333333333333,7,1,True,u_01802,r_0436,i_038,4.0,987.485
mendeley_o_002231__1,0.5,7,1,False,u_02674,r_0366,i_042,1.0,253.17000000000002
mendeley_o_002231__2,0.5,7,1,False,u_02674,r_0366,i_076,2.0,531.95
mendeley_o_002231__3,0.43067655807339306,7,1,False,u_02674,r_0366,i_009,3.0,750.0899999999999
mendeley_o_002231__4,0.5,7,1,False,u_02674,r_0366,i_027,4.0,1003.46
mendeley_o_002231__5,1.0,7,1,False,u_02674,r_0366,i_092,5.0,1243.195
mendeley_o_002233__1,0.6309297535714575,7,1,False,u_03239,r_0412,i_118,1.0,258.2
mendeley_o_002233__2,1.0,7,1,False,u_03239,r_0412,i_101,2.0,514.48
mendeley_o_002233__3,0.38685280723454163,7,1,True,u_03239,r_0412,i_088,3.0,752.575
mendeley_o_002233__4,0.5,7,1,False,u_03239,r_0412,i_044,4.0,1016.365
mendeley_o_002240__1,1.0,7,1,False,u_04871,r_0196,i_090,1.0,247.43
mendeley_o_002240__2,1.0,7,1,False,u_04871,r_0196,i_108,2.0,516.27
mendeley_o_002240__3,0.3333333333333333,7,1,True,u_04871,r_0196,i_084,3.0,747.89
mendeley_o_002240__4,0.43067655807339306,7,1,False,u_04871,r_0196,i_072,4.0,1004.395
mendeley_o_002245__1,0.6309297535714575,7,1,False,u_01873,r_0465,i_066,1.0,239.76999999999998
mendeley_o_002245__2,0.3562071871080222,7,1,True,u_01873,r_0465,i_119,2.0,490.24
mendeley_o_002245__3,0.5,7,1,False,u_01873,r_0465,i_053,3.0,731.28
mendeley_o_002245__4,0.43067655807339306,7,1,False,u_01873,r_0465,i_093,4.0,952.96
mendeley_o_002245__5,0.6309297535714575,7,1,False,u_01873,r_0465,i_073,5.0,1206.13
mendeley_o_002252__1,0.5,7,1,False,u_03408,r_0207,i_062,1.0,243.52
mendeley_o_002252__2,0.6309297535714575,7,1,False,u_03408,r_0207,i_036,2.0,483.015
mendeley_o_002252__3,0.43067655807339306,7,1,False,u_03408,r_0207,i_118,3.0,757.58
mendeley_o_002257__1,0.3562071871080222,7,1,True,u_03917,r_0058,i_008,1.0,246.08
mendeley_o_002264__1,0.3333333333333333,7,1,True,u_03926,r_0273,i_032,1.0,242.51
mendeley_o_002272__1,1.0,7,1,False,u_02096,r_0125,i_113,1.0,258.2
mendeley_o_002278__1,0.43067655807339306,7,1,False,u_02230,r_0207,i_072,1.0,260.12
mendeley_o_002278__2,0.38685280723454163,7,1,True,u_02230,r_0207,i_073,2.0,480.36
mendeley_o_002278__3,0.38685280723454163,7,1,True,u_02230,r_0207,i_046,3.0,751.61
mendeley_o_002278__4,0.6309297535714575,7,1,False,u_02230,r_0207,i_070,4.0,999.08
mendeley_o_002280__1,0.6309297535714575,7,1,False,u_04239,r_0215,i_086,1.0,239.735
mendeley_o_002282__1,0.38685280723454163,7,1,True,u_02976,r_0346,i_095,1.0,253.17000000000002
mendeley_o_002282__2,0.5,7,1,False,u_02976,r_0346,i_066,2.0,510.51000000000005
mendeley_o_002282__3,1.0,7,1,False,u_02976,r_0346,i_101,3.0,760.98
mendeley_o_002285__1,0.5,7,1,False,u_04883,r_0294,i_113,1.0,224.74
mendeley_o_002285__2,1.0,7,1,False,u_04883,r_0294,i_044,2.0,482.07
mendeley_o_002285__3,0.6309297535714575,7,1,False,u_04883,r_0294,i_043,3.0,729.5
mendeley_o_002285__4,0.43067655807339306,7,1,False,u_04883,r_0294,i_065,4.0,972.01
mendeley_o_002287__1,1.0,7,1,False,u_00272,r_0484,i_032,1.0,246.97
mendeley_o_002287__2,1.0,7,1,False,u_00272,r_0484,i_112,2.0,474.49
mendeley_o_002293__1,0.3333333333333333,7,1,True,u_02700,r_0419,i_021,1.0,257.71000000000004
mendeley_o_002293__2,1.0,7,1,False,u_02700,r_0419,i_063,2.0,493.40000000000003
mendeley_o_002293__3,0.5,7,1,False,u_02700,r_0419,i_026,3.0,755.9300000000001
mendeley_o_002293__4,0.43067655807339306,7,1,False,u_02700,r_0419,i_111,4.0,995.7
mendeley_o_002293__5,0.6309297535714575,7,1,False,u_02700,r_0419,i_065,5.0,1240.99
mendeley_o_002304__1,0.5,7,1,False,u_03020,r_0291,i_068,1.0,266.15999999999997
mendeley_o_002304__2,0.3333333333333333,7,1,True,u_03020,r_0291,i_079,2.0,528.0699999999999
mendeley_o_002312__1,0.38685280723454163,7,1,True,u_04621,r_0439,i_062,1.0,243.575
mendeley_o_002312__2,0.3562071871080222,7,1,True,u_04621,r_0439,i_106,2.0,483.07
mendeley_o_002312__3,1.0,7,1,False,u_04621,r_0439,i_116,3.0,758.0899999999999
mendeley_o_002314__1,0.3562071871080222,7,1,True,u_04332,r_0476,i_023,1.0,254.45999999999998
mendeley_o_002314__2,0.5,7,1,False,u_04332,r_0476,i_053,2.0,487.515
mendeley_o_002314__3,0.3333333333333333,7,1,True,u_04332,r_0476,i_061,3.0,709.1949999999999
mendeley_o_002314__4,1.0,7,1,False,u_04332,r_0476,i_111,4.0,974.835
mendeley_o_002314__5,0.5,7,1,False,u_04332,r_0476,i_021,5.0,1220.125
mendeley_o_002327__1,0.38685280723454163,7,1,True,u_03198,r_0461,i_045,1.0,227.52
mendeley_o_002327__2,0.6309297535714575,7,1,False,u_03198,r_0461,i_105,2.0,501.58000000000004
mendeley_o_002327__3,0.43067655807339306,7,1,False,u_03198,r_0461,i_066,3.0,764.59
mendeley_o_002339__1,0.3333333333333333,7,1,True,u_02387,r_0098,i_054,1.0,265.29999999999995
mendeley_o_002339__2,0.5,7,1,False,u_02387,r_0098,i_044,2.0,528.06
mendeley_o_002349__1,0.5,7,1,False,u_04170,r_0294,i_083,1.0,257.34000000000003
mendeley_o_002349__2,0.38685280723454163,7,1,True,u_04170,r_0294,i_048,2.0,520.3050000000001
mendeley_o_002349__3,1.0,7,1,False,u_04170,r_0294,i_005,3.0,759.885
mendeley_o_002362__1,0.38685280723454163,7,1,True,u_04347,r_0361,i_053,1.0,234.04000000000002
mendeley_o_002362__2,0.6309297535714575,7,1,False,u_04347,r_0361,i_008,2.0,455.72
mendeley_o_002362__3,0.43067655807339306,7,1,False,u_04347,r_0361,i_058,3.0,683.25
mendeley_o_002366__1,0.5,7,1,False,u_00573,r_0199,i_094,1.0,274.06
mendeley_o_002366__2,0.5,7,1,False,u_00573,r_0199,i_003,2.0,539.4300000000001
mendeley_o_002366__3,0.5,7,1,False,u_00573,r_0199,i_009,3.0,793.75
mendeley_o_002366__4,0.6309297535714575,7,1,False,u_00573,r_0199,i_057,4.0,1047.12
mendeley_o_002366__5,1.0,7,1,False,u_00573,r_0199,i_018,5.0,1301.09
mendeley_o_002375__1,0.5,7,1,False,u_01021,r_0456,i_015,1.0,264.78
mendeley_o_002380__1,0.6309297535714575,7,1,False,u_01322,r_0394,i_047,1.0,264.55
mendeley_o_002382__1,0.5,7,1,False,u_03087,r_0159,i_009,1.0,256.86
mendeley_o_002382__2,0.3562071871080222,7,1,True,u_03087,r_0159,i_066,2.0,510.23
mendeley_o_002403__1,1.0,7,1,False,u_04149,r_0229,i_043,1.0,246.08
mendeley_o_002403__2,0.3562071871080222,7,1,True,u_04149,r_0229,i_058,2.0,488.59000000000003
mendeley_o_002410__1,0.3562071871080222,7,1,True,u_03426,r_0139,i_010,1.0,249.975
mendeley_o_002410__2,0.5,7,1,False,u_03426,r_0139,i_042,2.0,508.625
mendeley_o_002410__3,0.38685280723454163,7,1,True,u_03426,r_0139,i_058,3.0,787.405
mendeley_o_002410__4,0.38685280723454163,7,1,True,u_03426,r_0139,i_075,4.0,1043.8999999999999
mendeley_o_002410__5,0.38685280723454163,7,1,True,u_03426,r_0139,i_031,5.0,1296.26
mendeley_o_002415__1,0.5,7,1,False,u_00211,r_0350,i_099,1.0,278.78
mendeley_o_002415__2,0.6309297535714575,7,1,False,u_00211,r_0350,i_119,2.0,544.0799999999999
mendeley_o_002415__3,1.0,7,1,False,u_00211,r_0350,i_004,3.0,785.1199999999999
mendeley_o_002415__4,0.5,7,1,False,u_00211,r_0350,i_069,4.0,1043.32
mendeley_o_002417__1,0.6309297535714575,7,1,False,u_03395,r_0144,i_054,1.0,242.51
mendeley_o_002417__2,0.43067655807339306,7,1,False,u_03395,r_0144,i_029,2.0,505.27
mendeley_o_002417__3,0.3562071871080222,7,1,True,u_03395,r_0144,i_087,3.0,730.01
mendeley_o_002417__4,0.3562071871080222,7,1,True,u_03395,r_0144,i_076,4.0,991.53
mendeley_o_002422__1,0.6309297535714575,7,1,False,u_03794,r_0284,i_061,1.0,243.52
mendeley_o_002422__2,0.43067655807339306,7,1,False,u_03794,r_0284,i_050,2.0,509.15999999999997
mendeley_o_002431__1,0.6309297535714575,7,1,False,u_01701,r_0065,i_064,1.0,250.47
mendeley_o_002431__2,1.0,7,1,False,u_01701,r_0065,i_026,2.0,505.635
mendeley_o_002431__3,0.3333333333333333,7,1,True,u_01701,r_0065,i_047,3.0,745.405
mendeley_o_002431__4,0.43067655807339306,7,1,False,u_01701,r_0065,i_077,4.0,979.445
mendeley_o_002433__1,0.6309297535714575,7,1,False,u_03914,r_0076,i_073,1.0,262.74
mendeley_o_002433__2,0.3333333333333333,7,1,True,u_03914,r_0076,i_079,2.0,533.99
mendeley_o_002433__3,0.6309297535714575,7,1,False,u_03914,r_0076,i_064,3.0,787.6800000000001
mendeley_o_002433__4,0.3562071871080222,7,1,True,u_03914,r_0076,i_037,4.0,1042.845
mendeley_o_002444__1,0.3562071871080222,7,1,True,u_01906,r_0417,i_066,1.0,268.84
mendeley_o_002444__2,0.6309297535714575,7,1,False,u_01906,r_0417,i_056,2.0,519.31
mendeley_o_002449__1,0.5,7,1,False,u_00582,r_0413,i_084,1.0,274.565
mendeley_o_002449__2,0.6309297535714575,7,1,False,u_00582,r_0413,i_034,2.0,531.0699999999999
mendeley_o_002449__3,0.38685280723454163,7,1,True,u_00582,r_0413,i_023,3.0,786.26
mendeley_o_002449__4,0.43067655807339306,7,1,False,u_00582,r_0413,i_058,4.0,1019.315
mendeley_o_002449__5,0.38685280723454163,7,1,True,u_00582,r_0413,i_035,5.0,1275.81
mendeley_o_002452__1,1.0,7,1,False,u_03948,r_0002,i_096,1.0,256.855
mendeley_o_002452__2,0.43067655807339306,7,1,False,u_03948,r_0002,i_003,2.0,525.495
mendeley_o_002452__3,1.0,7,1,False,u_03948,r_0002,i_022,3.0,779.815
mendeley_o_002452__4,1.0,7,1,False,u_03948,r_0002,i_071,4.0,1030.595
mendeley_o_002461__1,0.6309297535714575,7,1,False,u_02678,r_0305,i_073,1.0,268.64
mendeley_o_002461__2,0.43067655807339306,7,1,False,u_02678,r_0305,i_100,2.0,539.89
mendeley_o_002461__3,0.43067655807339306,7,1,False,u_02678,r_0305,i_013,3.0,802.63
mendeley_o_002461__4,1.0,7,1,False,u_02678,r_0305,i_023,4.0,1069.23
mendeley_o_002461__5,0.6309297535714575,7,1,False,u_02678,r_0305,i_042,5.0,1302.285
mendeley_o_002483__1,0.3562071871080222,7,1,True,u_01046,r_0094,i_056,1.0,269.79
mendeley_o_002483__2,0.43067655807339306,7,1,False,u_01046,r_0094,i_024,2.0,535.78
mendeley_o_002483__3,0.3333333333333333,7,1,True,u_01046,r_0094,i_014,3.0,794.8800000000001
mendeley_o_002490__1,0.3562071871080222,7,1,True,u_01261,r_0112,i_053,1.0,233.055
mendeley_o_002490__2,0.43067655807339306,7,1,False,u_01261,r_0112,i_099,2.0,454.735
mendeley_o_002494__1,0.5,7,1,False,u_00986,r_0372,i_011,1.0,239.95
mendeley_o_002494__2,0.5,7,1,False,u_00986,r_0372,i_019,2.0,488.26
mendeley_o_002494__3,1.0,7,1,False,u_00986,r_0372,i_054,3.0,752.81
mendeley_o_002494__4,1.0,7,1,False,u_00986,r_0372,i_066,4.0,1015.5699999999999
mendeley_o_002494__5,0.5,7,1,False,u_00986,r_0372,i_062,5.0,1266.04
mendeley_o_002497__1,0.38685280723454163,7,1,True,u_04037,r_0227,i_009,1.0,220.39499999999998
mendeley_o_002497__2,0.5,7,1,False,u_04037,r_0227,i_026,2.0,473.765
primary_o_000003__1,0.5,7,1,False,u_01562,r_0384,i_029,1.0,263.01
primary_o_000003__2,1.0,7,1,False,u_01562,r_0384,i_034,2.0,487.75
primary_o_000003__3,1.0,7,1,False,u_01562,r_0384,i_077,3.0,742.94
primary_o_000003__4,0.43067655807339306,7,1,False,u_01562,r_0384,i_082,4.0,1009.0999999999999
primary_o_000003__5,0.5,7,1,False,u_01562,r_0384,i_045,5.0,1246.165
primary_o_000007__1,0.43067655807339306,7,1,False,u_03498,r_0229,i_032,1.0,253.17000000000002
primary_o_000015__1,0.38685280723454163,7,1,True,u_04458,r_0046,i_014,1.0,260.4
primary_o_000033__1,1.0,7,1,False,u_03356,r_0365,i_044,1.0,257.34000000000003
primary_o_000033__2,0.38685280723454163,7,1,True,u_03356,r_0365,i_089,2.0,504.77000000000004
primary_o_000033__3,1.0,7,1,False,u_03356,r_0365,i_075,3.0,749.4350000000001
primary_o_000033__4,0.6309297535714575,7,1,False,u_03356,r_0365,i_032,4.0,1001.7950000000001
primary_o_000034__1,1.0,7,1,False,u_03259,r_0493,i_105,1.0,227.52
primary_o_000034__2,0.5,7,1,False,u_03259,r_0493,i_101,2.0,490.53
primary_o_000034__3,0.6309297535714575,7,1,False,u_03259,r_0493,i_014,3.0,728.625
primary_o_000034__4,0.5,7,1,False,u_03259,r_0493,i_077,4.0,949.02
primary_o_000034__5,1.0,7,1,False,u_03259,r_0493,i_049,5.0,1215.1799999999998
primary_o_000037__1,0.6309297535714575,7,1,False,u_03860,r_0423,i_025,1.0,248.31
primary_o_000037__2,0.5,7,1,False,u_03860,r_0423,i_005,2.0,508.43
primary_o_000039__1,0.43067655807339306,7,1,False,u_02862,r_0223,i_050,1.0,248.34
primary_o_000039__2,1.0,7,1,False,u_02862,r_0223,i_036,2.0,493.53
primary_o_000039__3,0.5,7,1,False,u_02862,r_0223,i_069,3.0,768.095
primary_o_000049__1,0.6309297535714575,7,1,False,u_03515,r_0263,i_057,1.0,220.24
primary_o_000049__2,0.6309297535714575,7,1,False,u_03515,r_0263,i_103,2.0,474.21000000000004
primary_o_000049__3,0.6309297535714575,7,1,False,u_03515,r_0263,i_092,3.0,745.5600000000001
primary_o_000049__4,1.0,7,1,False,u_03515,r_0263,i_118,4.0,974.77
primary_o_000050__1,0.5,7,1,False,u_00770,r_0144,i_041,1.0,274.565
primary_o_000050__2,1.0,7,1,False,u_00770,r_0144,i_015,2.0,505.025
primary_o_000050__3,0.38685280723454163,7,1,True,u_00770,r_0144,i_001,3.0,751.77
primary_o_000050__4,1.0,7,1,False,u_00770,r_0144,i_074,4.0,1003.11
primary_o_000065__1,0.3562071871080222,7,1,True,u_00865,r_0397,i_001,1.0,245.29
primary_o_000073__1,1.0,7,1,False,u_00226,r_0005,i_078,1.0,246.97
primary_o_000082__1,0.38685280723454163,7,1,True,u_00271,r_0375,i_111,1.0,239.76999999999998
primary_o_000089__1,0.5,7,1,False,u_03051,r_0181,i_099,1.0,254.45999999999998
primary_o_000089__2,1.0,7,1,False,u_03051,r_0181,i_102,2.0,519.76
primary_o_000089__3,0.38685280723454163,7,1,True,u_03051,r_0181,i_065,3.0,779.8299999999999
primary_o_000089__4,1.0,7,1,False,u_03051,r_0181,i_085,4.0,1028.1699999999998
primary_o_000089__5,1.0,7,1,False,u_03051,r_0181,i_038,5.0,1276.34
primary_o_000093__1,0.6309297535714575,7,1,False,u_00476,r_0342,i_038,1.0,274.565
primary_o_000094__1,1.0,7,1,False,u_01619,r_0393,i_109,1.0,257.71000000000004
primary_o_000094__2,0.5,7,1,False,u_01619,r_0393,i_029,2.0,516.465
primary_o_000094__3,1.0,7,1,False,u_01619,r_0393,i_047,3.0,741.205
primary_o_000094__4,0.6309297535714575,7,1,False,u_01619,r_0393,i_039,4.0,975.2450000000001
primary_o_000104__1,0.5,7,1,False,u_04578,r_0403,i_063,1.0,243.52
primary_o_000104__2,0.6309297535714575,7,1,False,u_04578,r_0403,i_035,2.0,506.04999999999995
primary_o_000104__3,1.0,7,1,False,u_04578,r_0403,i_059,3.0,756.025
primary_o_000104__4,1.0,7,1,False,u_04578,r_0403,i_058,4.0,997.845
primary_o_000104__5,1.0,7,1,False,u_04578,r_0403,i_117,5.0,1254.34
primary_o_000113__1,0.43067655807339306,7,1,False,u_00588,r_0142,i_018,1.0,258.755
primary_o_000113__2,0.5,7,1,False,u_00588,r_0142,i_063,2.0,504.43
primary_o_000113__3,0.5,7,1,False,u_00588,r_0142,i_084,3.0,766.96
primary_o_000113__4,0.43067655807339306,7,1,False,u_00588,r_0142,i_105,4.0,1023.4649999999999
primary_o_000113__5,0.5,7,1,False,u_00588,r_0142,i_009,5.0,1286.475
primary_o_000114__1,0.3333333333333333,7,1,True,u_01810,r_0471,i_065,1.0,255.16500000000002
primary_o_000114__2,0.43067655807339306,7,1,False,u_01810,r_0471,i_046,2.0,503.505
primary_o_000114__3,1.0,7,1,False,u_01810,r_0471,i_035,3.0,750.975
primary_o_000114__4,1.0,7,1,False,u_01810,r_0471,i_116,4.0,1000.95
primary_o_000117__1,0.43067655807339306,7,1,False,u_00976,r_0075,i_080,1.0,255.16500000000002
primary_o_000131__1,1.0,7,1,False,u_00960,r_0370,i_031,1.0,239.95
primary_o_000131__2,0.38685280723454163,7,1,True,u_00960,r_0370,i_107,2.0,462.755
primary_o_000131__3,1.0,7,1,False,u_00960,r_0370,i_091,3.0,723.155
primary_o_000131__4,0.43067655807339306,7,1,False,u_00960,r_0370,i_036,4.0,996.1949999999999
primary_o_000131__5,0.43067655807339306,7,1,False,u_00960,r_0370,i_017,5.0,1270.76
primary_o_000136__1,0.43067655807339306,7,1,False,u_00119,r_0471,i_102,1.0,239.57999999999998
primary_o_000137__1,0.5,7,1,False,u_03914,r_0081,i_009,1.0,238.095
primary_o_000137__2,0.3562071871080222,7,1,True,u_03914,r_0081,i_030,2.0,491.46500000000003
primary_o_000137__3,0.43067655807339306,7,1,False,u_03914,r_0081,i_100,3.0,742.5550000000001
primary_o_000141__1,0.5,7,1,False,u_01914,r_0305,i_041,1.0,260.12
primary_o_000141__2,0.38685280723454163,7,1,True,u_01914,r_0305,i_035,2.0,490.58000000000004
primary_o_000141__3,0.43067655807339306,7,1,False,u_01914,r_0305,i_091,3.0,740.5550000000001
primary_o_000141__4,0.3562071871080222,7,1,True,u_01914,r_0305,i_030,4.0,1013.595
primary_o_000143__1,0.5,7,1,False,u_04333,r_0112,i_066,1.0,239.76999999999998
primary_o_000145__1,0.3333333333333333,7,1,True,u_04861,r_0085,i_020,1.0,240.09
primary_o_000145__2,0.38685280723454163,7,1,True,u_04861,r_0085,i_035,2.0,486.17
primary_o_000145__3,0.6309297535714575,7,1,False,u_04861,r_0085,i_026,3.0,736.145
primary_o_000145__4,0.38685280723454163,7,1,True,u_04861,r_0085,i_039,4.0,975.915
primary_o_000149__1,0.43067655807339306,7,1,False,u_03714,r_0385,i_065,1.0,243.16
primary_o_000149__2,0.6309297535714575,7,1,False,u_03714,r_0385,i_092,2.0,491.5
primary_o_000153__1,0.6309297535714575,7,1,False,u_03195,r_0361,i_046,1.0,260.12
primary_o_000161__1,0.5,7,1,False,u_00376,r_0351,i_066,1.0,265.99
primary_o_000161__2,0.3562071871080222,7,1,True,u_00376,r_0351,i_061,2.0,516.46
primary_o_000161__3,0.38685280723454163,7,1,True,u_00376,r_0351,i_086,3.0,782.1
primary_o_000166__1,0.3333333333333333,7,1,True,u_03824,r_0405,i_003,1.0,260.12
primary_o_000166__2,1.0,7,1,False,u_03824,r_0405,i_071,2.0,514.44
primary_o_000166__3,0.5,7,1,False,u_03824,r_0405,i_018,3.0,746.19
primary_o_000175__1,0.5,7,1,False,u_03996,r_0401,i_012,1.0,268.84
primary_o_000175__2,0.38685280723454163,7,1,True,u_03996,r_0401,i_034,2.0,531.5999999999999
primary_o_000176__1,0.6309297535714575,7,1,False,u_00926,r_0135,i_090,1.0,244.665
primary_o_000176__2,0.43067655807339306,7,1,False,u_00926,r_0135,i_040,2.0,513.505
primary_o_000185__1,0.3562071871080222,7,1,True,u_03062,r_0223,i_102,1.0,275.39
primary_o_000185__2,0.5,7,1,False,u_03062,r_0223,i_012,2.0,535.46
primary_o_000185__3,1.0,7,1,False,u_03062,r_0223,i_005,3.0,798.22
primary_o_000201__1,1.0,7,1,False,u_01109,r_0008,i_120,1.0,232.51
primary_o_000201__2,1.0,7,1,False,u_01109,r_0008,i_071,2.0,483.40999999999997
primary_o_000204__1,0.6309297535714575,7,1,False,u_00281,r_0266,i_105,1.0,245.19
primary_o_000204__2,0.43067655807339306,7,1,False,u_00281,r_0266,i_081,2.0,508.2
primary_o_000206__1,1.0,7,1,False,u_00717,r_0189,i_053,1.0,243.52
primary_o_000206__2,0.38685280723454163,7,1,True,u_00717,r_0189,i_060,2.0,465.20000000000005
primary_o_000206__3,0.5,7,1,False,u_00717,r_0189,i_001,3.0,718.635
primary_o_000207__1,0.6309297535714575,7,1,False,u_02496,r_0055,i_066,1.0,255.19
primary_o_000209__1,0.38685280723454163,7,1,True,u_04294,r_0464,i_004,1.0,238.095
primary_o_000209__2,0.6309297535714575,7,1,False,u_04294,r_0464,i_035,2.0,496.29499999999996
primary_o_000211__1,0.6309297535714575,7,1,False,u_01756,r_0152,i_092,1.0,248.31
primary_o_000211__2,1.0,7,1,False,u_01756,r_0152,i_058,2.0,477.52
primary_o_000211__3,0.6309297535714575,7,1,False,u_01756,r_0152,i_037,3.0,734.015
primary_o_000225__1,0.3562071871080222,7,1,True,u_04674,r_0227,i_054,1.0,263.79
primary_o_000225__2,0.6309297535714575,7,1,False,u_04674,r_0227,i_009,2.0,526.55
primary_o_000225__3,0.3562071871080222,7,1,True,u_04674,r_0227,i_027,3.0,779.9200000000001
